"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note"
"360","Indonesia","000"," World",2008,6903200000,,0,2,5,"","Oth refractory ceramic goods cont by weight, alumina/silica > 50%","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6903900000,,0,2,5,"","Oth refractory ceramic goods cont by weight, oth metal compound > 50%","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6904100000,,0,2,5,"","Ceramics building bricks ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6904900000,,0,2,5,"","Flooring blocks, support/filler tiles & the like","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6905100000,,0,2,5,"","Roofing tiles of ceramic ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6905901000,,0,2,5,"","Lining bricks for ball mills lining bricks for ball mills","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6905909000,,0,2,5,"","Chimney-pots,cowls,chimney liners, archi tectural ornaments & oth ceramic constr","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6.906e+09,,0,2,5,"","Ceramic pipes, conduits, guttering,pipe fittings.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6907100000,,0,2,20,"","Tile,cube&similar article,whether/not rectangular,circle <7cm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6907900000,,0,2,20,"","Oth thn tile,cube&similar article, whether/not rectangular,circle<7cm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6908100000,,0,2,20,"","Oth thn tile,cube&similar article, whether/not rectangular,circle>=7cm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6908901000,,0,2,20,"","Oth thn tile,cube&similar articl,whethr/ not rectangular,circle>=7cm,plain tile","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6908909000,,0,2,20,"","Oth tiles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6909110000,,0,2,0,"","Ceramic wares for laboratory, chemical or oth technical of porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6909120000,,0,2,0,"","Cermaic wares having a hardness >= 9 the mohs scale","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6909190000,,0,2,0,"","Oth ceramic wares for laboratory, chemical/oth technical uses","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6909900000,,0,2,5,"","Ceramic trough,tub,used in agriculture ceramic pots, jars for packing of goods","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6910100000,,0,2,20,"","Ceramic sinks, wash basins, wash basin of porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6910900000,,0,2,20,"","Ceramic sinks, wash basins, wash basin of oth than porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6911100000,,0,2,30,"","Tableware & kitchenware of porcelain/ china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6911900000,,0,2,30,"","Oth household, toilet articles of porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6.912e+09,,0,2,30,"","Tableware & kitchenware, oth household toilet art, oth than porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6913100000,,0,2,30,"","Statuettes & oth ornamental ceramic art. of porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6913900000,,0,2,30,"","Statuettes & oth ornamental ceramic art. of oth than porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6914100000,,0,2,30,"","Oth ceramic articles of porcelain/ china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,6914900000,,0,2,30,"","Oth ceramic articles of oth than porcelain/china","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7.001e+09,,0,2,5,"","Cullet & oth waste & scrap of glass; glass in the mass.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002100000,,0,2,5,"","Glass in balls ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002200000,,0,2,5,"","Glass in rods ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002311000,,0,2,5,"","Fused quartz/oth fused silica for vacuum tubes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002319010,,0,2,0,"","Fused quartz/oth fused silica for enamel glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002319090,,0,2,5,"","Glass in ball,tube of fused quartz/oth fuse silca,oth thn boro silict glas tube","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002321000,,0,2,5,"","Glass having a linear coefficient 0-300 celcius for vacuum tubes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002329010,,0,2,0,"","Glass having a linear coefficient 0-300 celcius for venamel glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002329090,,0,2,5,"","Glass having a linear coefficient 0-300 celc oth thn vacum/boro silict glas tube","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002391000,,0,2,5,"","Oth transparent neutral glass for vacuum tubes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002399010,,0,2,0,"","Oth transparent neutral glass for enamel glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7002399090,,0,2,5,"","Oth glass having linear coeff. 0-300c oth thn vacum&boro silict glas tube","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003121000,,0,2,5,"","Optical colored glass, not optically worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003122000,,0,2,5,"","Non wired sheets,in squares/rectangular shape incl.1,2,3,4 corners cut, colored","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003129000,,0,2,5,"","Oth non-wired sheets colored glass ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003191000,,0,2,5,"","Optical glass, not optically worked oth colored","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003199000,,0,2,5,"","Oth non-wired sheets not colored glass or profiles","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003200000,,0,2,5,"","Cast glass and rolled glass, wired sheets","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7003300000,,0,2,5,"","Cast glass and rolled glass, profiles","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7004201000,,0,2,5,"","Optical drawn,blown glass,not optically worked opacified, flashed, absorbent","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7004209000,,0,2,5,"","Optical drawn, blown glass, optically worked,flashed,opacified, absorbent","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7004901000,,0,2,5,"","Oth optical drawn,blown,not optically worked opacified, flashed, absorbent","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7004909000,,0,2,5,"","Oth optical drawn,blown glass,optically worked,flashed,opacified, absorbent","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005101000,,0,2,15,"","Optical float glass,not optically worked ,flashed,opacified, absorbent","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005109000,,0,2,15,"","Float glass in sheet, optically worked flashed, opacified, absorbent","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005211000,,0,2,15,"","Oth non-wired glass, colored, opacified optical glass, not optically worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005219000,,0,2,15,"","Oth non-wired glass, colored, optically worked, flashed, opacified","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005291000,,0,2,15,"","Oth non-wired glass, not colored, not optically worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005299000,,0,2,15,"","Oth non-wired glass, not colored, optically worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7005300000,,0,2,15,"","Float glas&surface ground/polish glas, wired glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7006001000,,0,2,5,"","Optical glass, not optically worked for glass of heading 70,03,70.04,70.05","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7006009000,,0,2,5,"","Optical glass, optically worked for glass of heading 70,03,70.04,70.05","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007111000,,0,2,5,"","Toughened (tempered) safety glass suitable for vehicles of chapter 87","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007112000,,0,2,5,"","Toughened (tempered) safety glass suita ble for aircraft,spacecraft of chap 88","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007113000,,0,2,5,"","Toughened (tempered) safety glass suita ble for railway/tramway, chapter 86","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007114000,,0,2,5,"","Toughened (tempered) safety glass suita ble for ships,boats,floating chapter 89","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007191000,,0,2,5,"","Toughened (tempered) safety glass suita ble for earth moving machinery","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007199000,,0,2,5,"","Toughened (tempered) safety glass suita ble for oth machinery","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007211000,,0,2,5,"","Laminated safety glass suitable for vehicles of chapter 87","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007212000,,0,2,5,"","Laminated safety glass suitable for aircraft/spacecraft of chapter 88","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007213000,,0,2,5,"","Laminated safety glass suitable for rail way/tramway locomotives, chapter 86","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007214000,,0,2,5,"","Laminated safety glass suitable for ships,boats,floating struct, chapter 88","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007291000,,0,2,5,"","Laminated safety glass suitable for earth moving machinery","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7007299000,,0,2,5,"","Laminated safety glass suitable for oth machinery","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7.008e+09,,0,2,5,"","Multiple-walled insulating units of glass.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7009100000,,0,2,5,"","Rear-view mirrors for vehicles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7009910000,,0,2,5,"","Glass mirros, unframed ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7009920000,,0,2,5,"","Glass mirros, framed ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7010100000,,0,2,5,"","Ampoules of glass ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7010200000,,0,2,5,"","Stoppers, lids & oth closures of glass ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7010901000,,0,2,5,"","Carboys, demijohns & bottles for inject ables of a capacity > 1 ltr, of glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7010902000,,0,2,5,"","Bottles & vials for antibiotics, serums & oth injectables of capacity < 1 ltr","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7010903000,,0,2,5,"","Oth bottles for intravenous fluids of glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7010909000,,0,2,5,"","Flask, jars, pots, phials, oth container of glass","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7011101000,,0,2,5,"","Stem for electric lighting ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7011109000,,0,2,5,"","Glass envelops for electric lighting oth than stem","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7011201000,,0,2,5,"","Television tubes, cathode-ray tubes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7011209000,,0,2,5,"","Cathode-ray tubes, oth than television ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7011900000,,0,2,5,"","Oth glass envelopes, bulbs,tubes,open & glass parts thrf, without fitting","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013100000,,0,2,5,"","Glassware of a kind used for table, kitchen, toilet, office of glass-ceramic","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013220000,,0,2,5,"","Stemware drinking glasses, of lead crystal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013280000,,0,2,5,"","Stemware drinking glasses, neither glass-ceramics nor lead crystal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013330000,,0,2,5,"","Other drinking glasses, of lead crystal ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013370000,,0,2,5,"","Other drinking glasses, neither glass-ceramics nor lead crystal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013410000,,0,2,5,"","Glassware for table (not drinking glass) kitchen purposes, of lead crystal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013420000,,0,2,5,"","Glassware for table (not drinking glass) ktchn,linear coef<5x10-6/Kelvin,0-3000C","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013490000,,0,2,5,"","Oth glassware for table(not drink glass) kitchen purposes, not ceramics","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013910000,,0,2,5,"","Other glassware of lead crystal ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7013990000,,0,2,5,"","Other glassware ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7014001000,,0,2,5,"","Signalling glassware & optical element for motor vehicles","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7014009010,,0,2,0,"","Lighthouse lamp,ship/locomotive/railway lentern, aircraft, beacons aerodromes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7014009090,,0,2,5,"","Other signalling glassware & optical elements of glass, not optically worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7015100000,,0,2,5,"","Glasses for corrective spectacles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7015901000,,0,2,5,"","Clock or watch glasses ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7015909000,,0,2,5,"","Glasses for non-corrective spectacles; hollow glass spheres & their segments","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7016100000,,0,2,5,"","Glass cubes & oth glass smallwares, for mosaics or decorative purposes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7016900000,,0,2,5,"","Oth articles of moulded glass; leaded lights; multicellular & smlr forms","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7017101000,,0,2,0,"","Quartz reactor tubes and holders, for production of semiconductor","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7017109000,,0,2,5,"","Other laboratory or pharmaceutical of fused quartz or oth fused silica","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7017200000,,0,2,5,"","Laboratry, hygienic/pharmaceutical with coef< 5x10-6/kelvin, 0 - 3000 c","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7017900000,,0,2,5,"","Laboratory, hygienic/pharmaceutical glassware, fused quartz/oth fused silica","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7018100000,,0,2,5,"","Glass beads, imitation pearls, imitation precious & glass smallwares","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7018200000,,0,2,5,"","Glass microspheres <=1mm in diameter ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7018900000,,0,2,5,"","Glass eyes, not prsthtc artcls, ornamnt of lamp-worked glass,not imittn jewellry","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019110000,,0,2,5,"","Chopped strands,of a length <= 50 mm ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019120000,,0,2,5,"","Rovings of glass fibres ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019191000,,0,2,5,"","Yarn of glass fibres ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019199000,,0,2,5,"","Sliver & chopped strand of glass fibers ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019310000,,0,2,5,"","Mats of glass fibres ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019320000,,0,2,5,"","Thin sheets (voiles) of glass fibres ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019391000,,0,2,5,"","Asphalt/coal-tar impregnatd glass-fibre outerwrap for pipelines","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019399000,,0,2,5,"","Mattresses,boards and similar nonwoven products of glass fibres","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019400000,,0,2,5,"","Woven fabrics of glass fibres rovings ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019510000,,0,2,5,"","Oth woven fabric,of a width <= 30 cm ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019520000,,0,2,5,"","Oth woven fabric,of a width > 30 cm plain weave, of single yarn","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019590000,,0,2,5,"","Oth woven fabric,of a width > 30 cm ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019903000,,0,2,5,"","Escape chutes of glass fibres ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7019909000,,0,2,5,"","Other articles of glass fibres ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7020001100,,0,2,5,"","Glass moulds for the manufacture of acrylic goods","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7020001900,,0,2,5,"","Glass moulds for other purposes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7020002000,,0,2,5,"","Quartz reactor tubes & holders designed for production of semiconductor wafers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7020009000,,0,2,5,"","Other articles of glass. ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7101100000,,0,2,15,"","Natural pearls ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7101210000,,0,2,15,"","Cultured pearls, unworked ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7101220000,,0,2,15,"","Cultured pearls, worked ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7102100000,,0,2,0,"","Diamonds, unsorted ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7102210000,,0,2,0,"","Diamonds, unworked or simply sawn, cleaved or bruted, industrial","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7102290000,,0,2,0,"","Diamonds, worked, not mounted or set, industrial","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7102310000,,0,2,0,"","Diamonds, unworked or simply sawn, cleaved or bruted, non-industrial","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7102390000,,0,2,5,"","Diamonds, worked, not mounted or set, non-industrial","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7103100000,,0,2,0,"","Precious stones, unworked or simply sawn or roughly shaped","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7103910000,,0,2,0,"","Rubies, sapphires & emeralds, worked ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7103990000,,0,2,0,"","Other precious stones, worked ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7104101000,,0,2,5,"","Piezo-electric quartz, unworked ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7104102000,,0,2,5,"","Piezo-electric quartz, worked ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7104200000,,0,2,5,"","Other synthetic precious stones, unworked  or  simply  sawn or roughly","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7104900000,,0,2,5,"","Other synthetic precious stones, worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7105100000,,0,2,0,"","Dust  and  powder  of  diamonds ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7105900000,,0,2,0,"","Dust & powder of other natural or synthetic precious/semi precious stones","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7106100000,,0,2,0,"","Silver powder ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7106910000,,0,2,0,"","Silver, unwrought ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7106920000,,0,2,10,"","Silver, semi-manufactured ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7.107e+09,,0,2,5,"","Base metals  clad  with  silver,not further worked than semi-manufactured.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7108110000,,0,2,0,"","Gold powder ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7108121000,,0,2,0,"","Gold in lumps, ingots or cast bars ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7108129000,,0,2,10,"","Gold in other unwrought forms : ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7108130000,,0,2,0,"","Gold,non monetary,oth semi-manufactured form","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7108200000,,0,2,10,"","Monetary gold ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7.109e+09,,0,2,5,"","Base metals/silver,clad with gold not further worked than semi-manufactured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110111000,,0,2,0,"","Platinum, in lumps, ingots, cast bars, powder or sponge","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110119000,,0,2,10,"","Platinum in oth form, unwrought ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110190000,,0,2,10,"","Platinum, wrought ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110211000,,0,2,10,"","Palladum, unwrought,alloy containing >= 20% palladum used in making teeth","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110212000,,0,2,0,"","Palladum in lumps, ingots, cast bars, powder or sponge","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110219000,,0,2,10,"","Palladum, unwrouht, in other form ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110290000,,0,2,10,"","Palladum, wrought ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110311000,,0,2,0,"","Rhodium in lumps, ingots,cast bars, powder or sponge","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110319000,,0,2,10,"","Rhodium, unwrouht, in other form ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110390000,,0,2,10,"","Rhodium, wrought ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110411000,,0,2,0,"","Iridium, osmium & ruthenium in lumps ingots,cast bars,powder or sponge","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110419000,,0,2,10,"","Iridium, osmium and ruthenium, in other forms, unwrought","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7110490000,,0,2,10,"","Iridium, osmium & ruthenium, wrought ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7111001000,,0,2,5,"","Silver or gold, clad with platinum semi-manufactured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7111009000,,0,2,5,"","Base metals, clad with platinum semi-manufactured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7112300000,,0,2,5,"","Ash containing  precious  metal or precious metal compounds","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7112910000,,0,2,5,"","Waste & scrap of gold, incl. metal clad with  gold","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7112920000,,0,2,5,"","Waste & scrap of platinum, incl. metal clad with  platinum","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7112991000,,0,2,5,"","Waste & scrap of silver, incl. metal clad with  silver","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7112999000,,0,2,5,"","Waste & scrap of oth precious metal ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7113111000,,0,2,15,"","Parts of jewellery of silver ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7113119000,,0,2,15,"","Jewellery of silver ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7113191000,,0,2,15,"","Parts of jewellery of other precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7113199000,,0,2,15,"","Jewellery of other precious metal ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7113201000,,0,2,15,"","Parts of jewellery of base metal, clad with precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7113209000,,0,2,15,"","Jewellery of base metal, clad with precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7114110000,,0,2,15,"","Articles of silversmiths wares of silver, whether or not plated or clad","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7114190000,,0,2,15,"","Articles of goldsmiths wares of oth precious metal,","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7114200000,,0,2,15,"","Articles of goldsmiths wares of base metals, clad with precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7115100000,,0,2,5,"","Catalysts of platinum, in the form of wire cloth or grill","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7115901000,,0,2,5,"","Other articles of golds or silver ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7115902000,,0,2,5,"","Other articles of metal clad with gold or silver","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7115909000,,0,2,5,"","Oth articles of precious metal/of metal clad with precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7116100000,,0,2,15,"","Articles of natural/cultured pearls ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7116200000,,0,2,5,"","Articles of precious/semi-precious stones(natural/synthetic/reconstructed)","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117111000,,0,2,10,"","Parts cuff-links and studs, of base metal, whether or not plated","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117119000,,0,2,10,"","Cuff-links and studs of base metal whether/not plated with precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117191000,,0,2,15,"","Bangles of base metal, whether or not plated with precious metal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117192000,,0,2,15,"","Parts of oth imitation jewellery of base metal, whether or not plated","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117199000,,0,2,15,"","Other imitation jewellery of base metal whether or not plated","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117901000,,0,2,15,"","Bangles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117902000,,0,2,15,"","Other imitation jewellery ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7117909000,,0,2,15,"","Parts of imitation jewellery ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7118101000,,0,2,5,"","Silver coin, not being legal tender ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7118109000,,0,2,5,"","Oth coin (not gold coin), not being legal tender","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7118901000,,0,2,0,"","Gold coin, whether or not legal tender ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7118902000,,0,2,0,"","Silver coin, being legal tender ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7118909000,,0,2,0,"","Oth coin (oth than gold/silver coin) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7201100000,,0,2,0,"","Non-alloy pig iron cont. by weight 0.5% or less of phosphorus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,7201200000,,0,2,0,"","Non-alloy pig iron cont. by weight more than  0.5% of phosphorus","MFN applied duty rates","A",,""
